url,label
https://docs.google.com/presentation/d/e/2PACX-1vTz6CWwYZIf7GKq7diWuEw1RvAHfY8-qImfKn0aR_kpCDm493-003mgjY46-olak3XoMJ9K-2UL67nN/pub?start=true&amp;loop=true&amp;delayms=1000,1
https://confirmar-cuenta-dela-pampa.firebaseapp.com/,1
https://idvipps.web.app/,1
https://bit.ly/4bJZNsC,1
https://fr-planification.com/,1
http://bhd-card3.webcindario.com,1
https://bit.ly/4eyRSA5,1
http://satu918.net,0
https://docs.google.com/drawings/d/1Bg7yCpHNSsxUj5fzUduV21-Yk8efsP-mokqrHbS4uww/edit,1
https://hbcjhcc.weebly.com/,1
http://belitung.go.id,0
https://toaconsulting.com/rcu.org/,1
http://onezero.com,0
https://docs.google.com/drawings/d/18DONMO2u1qpb7VlexQsgBxlTTLVWuZ7thSaDt2GZpI4/edit,1
http://metamask-wallet.ru/,1
http://sovaz.com,0
http://2288bet.bet,0
https://ieeeeoreg.weebly.com/,1
http://code49.net,0
http://netpromoter.com,0
https://pichinchacliente.webcindario.com/,1
http://covidrenta.org,0
http://rakuten.ca,0
http://cogencyglobal.com,0
http://epics3.net,0
http://kkhg.cn,0
https://femagrant.weebly.com/,1
http://myinternet.services,0
https://app.jodoo.com/f/68753a4c54b1ded65d941f51,1
https://docs.google.com/presentation/d/e/2PACX-1vTWx1u8uW24ZnpgEir51AYsnRs2bxeZvlY3AvADvMnqiwxMuWm6m0YTOmmMqs0h-6o42RCxvfYDVoMR/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p/,1
http://pitchvantage.com,0
https://t.co/INx5eGxYjQ,1
https://visionschools.org/en.html,1
http://sdtjgt.com,0
http://allmovieshub.kim,0
https://lhv-baaaa-promo1.com/LHV/,1
http://kudikina.ru,0
http://promout-send-seller.ru,0
http://maybank.com,0
http://vvmf.org,0
https://allegrolokalnie.pl-oferta-kategorie-polecane3487324344457.sbs/,1
https://pokeapi.co/,1
http://allegrolokalnie.oferta-5535706.shop,1
http://autonomiccontrols.com,0
http://cdn1.cc,0
https://docs.google.com/presentation/d/e/2PACX-1vTGgPSV_LlnzmPEef5HCzx8KtHXO-Op6Dai0W2LGwwMvIq_yOCBvvNbwnf6Xp8cZyZHF1u7dKtnnTY6/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://bunlorad.firebaseapp.com/,1
http://frei-diplom7.ru,0
https://jorimts.com/,1
http://tempra.com.mx,0
http://x7706.com,0
https://palrmfra.web.app/,1
http://bayikare.com,0
http://enkisoft.ru,0
http://shiptect.com,0
http://leonefashion.rs,0
http://princevault.com,0
https://linkin.bio/tosupport-kvish6/,1
https://docs.google.com/presentation/d/e/2PACX-1vRuNpYEGl_ouurPN7-8zkkTRGPp0a0xwPahNUv9TQNF10aERNeJZiKgFhe44N9tPg2WyIIvIDBQ23lV/pub?start=false,1
https://vnreintka2.web.app/,1
https://bafkreiavrddshhfddv2c3ivl4dqnsfse3d26alzylpl2lboftqtv2eqzmy.ipfs.dweb.link/,1
http://pornbiz.com,0
http://hokirajapop.fit,0
http://securelist.ru,0
http://cintra.cloud,0
http://dcmediahosting.com,0
http://mmyposta.com,0
https://djetting66.wixsite.com/my-site,1
https://qrco.de/bfPmxD,1
https://q-r.to/bfNxQa,1
http://azulfidelidade.com.br,0
https://usadbapirosmani.ru/bitrix/admin/pdf/adobe-D14-3btn/index.html,1
https://allegrolokalnie.pi-2075016552928491.rest,1
http://isjbihor.ro,0
http://xiananz.cn,0
http://cesena.fc.it,0
https://continousa.web.app/,1
https://ldkiugfydtusryduyfkdtsry-ursys46ysdtufkuo8ukfdyst.teemill.com/,1
http://silukee.com,0
http://gkjf.com.cn,0
https://docs.google.com/presentation/d/e/2PACX-1vSjo_JOgNfjF4IUlkPiDtZ9LVtvbPZTxz5nwxoBwGvhpu5y7nrcDwz2xJ8u4L0xizcgXmR7ystD26ii/pub?start=false&loop=false&delayms=3000,1
https://added-recipient-security.firebaseapp.com/,1
http://puerto80.com.ar,0
https://domappcheckomeg8.web.app/,1
https://new.express.adobe.com/webpage/KQX7cl0r6spvE,1
http://eximus-data.com,0
https://docs.google.com/presentation/d/e/2PACX-1vS6B0xSlD3SgdzO7p5pEFzyQg4zJjSGBbkhYxxOwK6QXuRyaOcuoVtRBq8eT6V_ONxjmVEGBaRljTMI/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://grsahs.cn,0
http://upassist.cloud,0
http://thedeconstruct.in,0
https://8gmvynlab.cc.rs6.net/tn.jsp?f=001YQxqhNWEaVOtDGu5Pqg3rbdeK5ow66QNB9qth03OF5gm8YgW4AENBCkBRTvHF9r_XvGr-I5Pi5QLQEio-KdEynybR-E60J1EmKEnSE8nSRCDTdujsy0XYR90MGsz4eMt2NXPoYEEUxRXwiYhbdcv3Od6g69MwwFql3DBbufKJh0=&c=zE9FYYIDP069HN2WfHRCg5C1wtRDpiAwsdrFgG2BwwMQ1Ilv7iKicQ==&ch=9wwYqHoSkNzfTG-qyj-dwiVqX1hF8ioN7xz7BCwvd78s-OsfjzSYsQ=,1
https://bafkreiagxkerdy2vt5ql4b2tzumc6rxszdagbk7tqanr6ruwcmuvjcf7ni.ipfs.dweb.link/,1
http://exploreearth3d.com,0
https://recovery-fbmeta.start.page/,1
http://annabelle-dress.jp,0
http://diag.net,0
https://gjve0g.webwave.dev/,1
http://littleangel.cz,0
https://caseid100348579985734985.firebaseapp.com/,1
http://prettypornos.com,0
http://imperialitbd.com,0
https://qrco.de/bfFlZO,1
https://bit.ly/3KUMb3B,1
http://nic.like,0
https://sp-access-window.firebaseapp.com/,1
http://plushosting12.com,0
http://pl-najlepsze-kasyna-online.com,0
https://docs.google.com/presentation/d/e/2PACX-1vSu5H_HHD3iIOY9SKNVqig28OSCc9yXr58CnQK8QF3w2MKXeU--g478bTLbyMJVKH54orXnAVyDsy6q/pub?start=false&loop=false&delayms=3000,1
https://www.flowcode.com/page/btreels,1
https://bit.ly/3ylVKoH,1
http://tonoponto.com,0
http://rawlings.com,0
http://keishin-net.jp,0
http://h-and-a.co.jp,0
https://bafkreibpxncjzvclh5u65x6yob4g2qawknth7bgfs3jgtle3jlq6jgrdd4.ipfs.dweb.link/,1
https://vpass-jp.asxbc.cn/webpc/login,1
https://sites.google.com/view/bejkrkk/home,1
http://pittstategorillas.com,0
http://businessofhome.com,0
https://smbc-co-jp.hjuce.cn/?auth=LW20psHyGhIgdTliPiwnyMOJ,1
http://airsoftcronos.com,0
http://mystipendium.de,0
https://zeloro.cfd/co.jo/#/,1
http://jonaslsa.com,0
http://www-degelyehuda-org-il.filesusr.com/html/87d61b_fe256cdcaf57de9f630e7e55861dee2f.html,1
https://satarabazar.com/spe.php,1
http://sajilonet.com,0
http://pansudobets.bet,0
https://casnunivreunion.weebly.com/,1
http://tthost.com.br,0
https://us6.campaign-archive.com/?u=405f02337dd77e64b4ed8feef&id=a190d8845f,1
http://facebook-psm.blogspot.pe/,1
http://edremitweb.net,0
http://security-scanner-firing-range.com,0
http://shopthefinest.com,0
http://ioe-emp.org,0
http://pg888win.club,0
https://bafkreiekgx3lerj522ykzpwns42y75ev4e6mam6lea7qsbnm2ghwiqnmfu.ipfs.dweb.link/,1
https://passage-trajet.com/,1
https://lbghuif.web.app/,1
https://qrco.de/bfVMGH,1
https://attupdateinx.boxmode.io/,1
http://stuiport.gaestehaus-kranzfelder.de/verify.php?token=0a3b372fcaf251e7938093b3f2c27627e2cd9fa860a1b69fb30cd1a8fc4b1313,1
https://u52860.webwave.dev/,1
http://softrestaurant.com,0
http://e-me.edu.gr,0
http://melbet-906233.pro,0
https://i19bct-aq.myshopify.com/discount/EAA64Z98,1
http://pacificseedbank.com,0
http://provedor.com.br,0
http://lavky.com,0
https://us-trezur-faq.neocities.org/,1
http://tiendamalagacf.com,0
http://mcfarlane.com,0
https://app.jotform.com/251721306057551,1
http://yeahtargeter.com,0
http://gznet.com,0
http://adamchoi.co.uk,0
https://new.express.adobe.com/webpage/WXPZ8UjhI4f91,1
https://flowto.it/eVXYWoYWjm?fc=0,1
http://saintlary.com,0
https://isolbi.it/wp-content/HJuKSAf2Jy867G23e2I3Cm3rpxlSkAa9/?id=50a08be13ebd62c4aa56d3f294297c3a&email=snmcclelland@btinternet.com&mailer=metal,1
http://otep.go.th,0
https://provinsoliax.webcindario.com/,1
https://eu.jotform.com/app/250862476835366,1
http://danguard.co.za,0
http://apc-1.site,0
https://rdr-nu1x2cr7-gustngale.s3.us-east-1.amazonaws.com/index.html,1
http://zklockow.pl,0
https://ipfs.best-practice.se/ipfs/bafybeidnfm2ye6tblalqfoetcquomk5yr4hyl77ozeyookff3kwgown6ai,1
http://bmobile.com.pg,0
https://fondazionefoa.it/es.html,1
https://rnondial-reiay.com/alert.php?track-number=MBE71292873&amp;postal-code=,1
https://docs.google.com/presentation/d/e/2PACX-1vQwpgByLkqPSbCVmsXOUFL2tNepolLYC2jKeFbxYo7br5N0qTV7HkweqiVbbz9Ga7JdQv_d9RZigcR2/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfdJNh,1
http://archivebate.live,0
https://sites.google.com/view/alfonsogabriel,1
http://oversight.gov,0
https://docs.google.com/presentation/d/e/2PACX-1vQostrwZKiFN-mtjtgJXPV1nIfUNs5tJaa_oDCujiV20LzN2DwGDCinFJ1xi6O1HEQUa3ZRcihAkWOT/pub,1
http://pofudukgames.com,0
https://l.wl.co/l?u=https://qr-codes.io/6IxvyL,1
http://bi-telco.com,0
https://qrco.de/bfECmI,1
https://mvbv.hpugensibo.ru/QDKVAVNYHPECIBXCDIYOFprvdh5sy9dtua0t?XMGTXQKACQLZVBK,1
https://att-login68.weebly.com/,1
https://ipfs.best-practice.se/ipfs/bafybeifkh27c2b2hqmm2tte5jp6eq3uincyhmxxaukoespre46zjpexybe/,1
https://redigfrgklounoura.firebaseapp.com/,1
http://dennegaraccees0.odoo.com,1
http://arabbank.com,0
http://bestialityporn.tube,0
https://cenfotecmemorygame.web.app/,1
"https://docs.google.com/presentation/d/1jU9Q07tNatjNHzbJzYBlVlNcK5FU2MzVvw6N_O2AzW0/pub?start=false&loop=false&delayms=3000&slide=id.p|https://mindnet-systemhaus.com/,https://docs.google.com/presentation/d/1jU9Q07tNatjNHzbJzYBlVlNcK5FU2MzVvw6N_O2AzW0/pub?start=false&loop=false&delayms=3000&slide=id.p|https://docs.google.com/presentation/d/1jU9Q07tNatjNHzbJzYBlVlNcK5FU2MzVvw6N_O2AzW0/pub?start=false&loop=false&delayms=3000&slide=id.p|https://mindnet-systemhaus.com/|https://mindnet-",1
https://docs.google.com/presentation/d/e/2PACX-1vTyePfi0hmx9kh_E9fRmEMCD3f8RZyAtSmBGC-sU3vDCJXfq304Iy8ddDJFnBKRNP73S2MYE0AXqBze/pub?start=false&loop=false&delayms=3000&slide=id.p,1
http://roodog.co.uk,0
https://iindonesiaa.weebly.com/,1
http://badilag.net,0
https://l.wl.co/l?u=https://qrco.de/bfAZzhscvascweSV,1
http://hoepli.it,0
http://natureinart.org.uk,0
https://seamotionborabora.com/arubapanel/arubapanel/web/card.php,1
https://doytg.crserigrafia.com/ccc/?456TY289HYU=45VGI90K2ED&x=pop,1
http://stretchzone.com,0
https://docs.google.com/presentation/d/e/2PACX-1vTkLBsW3ENmgnK8eaRVzFwFFkYUCJfpb_h-NX3GveC3nNBNn3nbn4Xl0QQlgZlQTHbP7klZBKnX_Qd7/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://motivauto.pt,0
http://popconvert.com,0
http://obsessivesmiles.com,0
http://hillphysicians.com,0
http://e-ofd.ru,0
https://www.dropbox.com/scl/fi/rz6rnaenmbjwfoofhpt69/BT-VOICE-NOTIFICATION.papert?rlkey=y0fs45yuak6rjm5zijcujvnxp&dl=0,1
https://docs.google.com/presentation/d/e/2PACX-1vSuoyXqtMU6HzKIVC9MPYPCQwVwfafc1xcRxaNpFdlMk0ezHHAtJs2BZ6ZqUxuT0hks7sI2_-4K0k7Q/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://delfinoarcuri4iad.blogspot.com/?m=1,1
https://hitechweblogestionfr.firebaseapp.com/,1
http://in9999.bet,0
https://qrco.de/bfMhdu,1
http://xbiguateenligtzx.w3spaces.com/,1
https://docs.google.com/drawings/d/1TnHlSCq-TmfePyk56n2rVTL-7e2mdNgceH6qAMbjDSY/edit,1
https://docs.google.com/presentation/d/e/2PACX-1vQBQCIv5ajNYuq9AbmCbt83KFjJ6nPu7rnxGerhhqc23ewefimCUBjzg99Cb5grDyqha8GJxs9n8x0E/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://knifeinformer.com,0
http://hdhub4u.schule,0
http://iaa.ac.tz,0
http://primacomo.it,0
https://q-r.to/bfJNBw,1
https://benutzernameeinreichen.weebly.com/,1
http://messageriepro3orange.cloudns.be/aspuitte/support/portail-orangefr.php/login/ologin.php,1
https://l.ead.me/bfIKO0,1
http://zemaonline.de,0
https://qrco.de/bfL5eo,1
http://ocean-florida.co.uk,0
https://btonlinemail-hsq6e.wstd.io/copy-1,1
https://postmesterpr.firebaseapp.com/,1
https://allegrolokalnie.p24-v0s8b0a.shop/,1
http://kykyryza.ru,0
https://docs.google.com/presentation/d/e/2PACX-1vSvpYK93-qprwj1BZnR0cjcAeT_n1ftxoSTBbB6RoyYC-cqRoDYgj902U-FKD1GDe110dTmdV_tvRa7/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://l.ead.me/bfRJAD,1
https://new.express.adobe.com/webpage/qtH8Liy42D9MQ,1
https://us1.campaign-archive.com/?e=895e5d61a8&u=756434a4416d9bc710b1f7cfe&id=29cd1020fb,1
https://vantagenseclientes.com,1
http://mblock.cc,0
http://heelys.com,0
http://vmwebhost.net,0
https://idbrdrbd.weebly.com/,1
http://dute.org,0
http://artonezero.com,0
https://new.express.adobe.com/webpage/6tDVHk9nev1W5,1
https://bit.ly/4fMQdaF,1
http://body-blog.ru,0
http://er-go.it,0
http://123tt.ru,0
http://t.co/LqENaU2THa,1
https://se-bankofcleveland.weebly.com/,1
https://choppbauru.com.br/,1
http://acir.postofficeweb.com/grupoacir/11118782-wxNYd4qizMtanQ,1
http://auktech.com.cn,0
http://sarkaridot.com,0
https://xncok12.weebly.com/,1
https://bit.ly/48FcnJQ,1
https://www.hrrnva.com/?,1
https://cld-arcor-de-de-eingabe-drftfkombi-angebote.weebly.com/,1
https://pub-f4a58dd11551470fb26b42b7e9bcdf51.r2.dev/index%20onedot.html,1
http://888f.group,0
https://secured-pdf.s3.ca-central-1.amazonaws.com/statement.html,1
http://svpz.ru,0
http://canaryfly.es,0
https://tgscd.puniro.cfd,1
https://universeclinthomeuniverse.weebly.com/,1
http://cookiepilot.dk,0
http://saws-sensis.com.au,0
https://docs.google.com/presentation/d/e/2PACX-1vRMqErbemvUZ_kn5D-iW1c6AJ8X-N1CGsDgt_yegB2OqHC1ttm4Trp2QGJ4n9dTXRf1Qmt-o_R8_wkA/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://qrco.de/bf4AfM,1
https://qrco.de/bfDydJ,1
http://jumpingbabyjacks.com,0
https://pttlipnyx.cc/th,1
https://email-topnet.weebly.com/,1
https://scanned.page/p/0QB1iA?id=1U2WyHXIQf,1
https://docs.google.com/presentation/d/e/2PACX-1vRkX4tVDgVvos-2MFZqXzKZwftOwqkyP-3R5w8G1V1-53EJo-gAW2yQLBo-2JY3U3cMD8nMquWpekc5/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://lifelock.com,0
http://helpisontheway.cc,0
https://qrco.de/bfLvSq,1
http://arganour.com,0
https://sites.google.com/view/email-updateserver/home,1
http://tamilglitz.in,0
https://cl.s13.exct.net/?qs=22683b0393897a55a3aaba70b6cf7b83c21752f51b15dcadf8b7faafc5b122ab1cfe8896e94dff67830339650a1fc617,1
http://podillyanews.com,0
http://yt5s.biz,0
http://harrys.com,0
https://www3-vpass-jp.zzdiou.com,1
http://decimalchain.com,0
https://q-r.to/bfLTfm,1
https://pagesp247.web.app/,1
http://tango.us,0
http://chubu.ac.jp,0
https://qqj.xkn.mybluehost.me/eng/,1
https://docs.google.com/presentation/d/e/2PACX-1vQ2jnybVRYpr1ValOAVcoxIJ2xOt9RH7uNhVZ1TY00_Ag3LZK1KZ-HwSueffnq62cBjQUBIfU_RBKYK/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://meetasxlogiin.gitbook.io/us/,1
https://bit.ly/3ZH7A88,1
http://tatamimi2.com,0
https://l.ead.me/bfTIQJ,1
http://yummly.com,0
https://tyet11-rply12.firebaseapp.com/,1
https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K-POINTS,1
https://l.ead.me/bfzerI,1
http://webfacto.io,0
http://parsghate.ir,0
http://aspu.edu.sy,0
http://logicad.jp,0
https://mailoathserviceupdatecorporation.weebly.com/,1
http://summer-wings.com,0
http://deerchao.cn,0
http://nipv.nl,0
http://mobiblog.love,0
http://sibleyguides.com,0
http://soundbright.com,0
https://qrco.de/bfNjJ7,1
http://moviegq.com,0
https://qrco.de/bfYk1Z,1
http://statkraft.com,0
https://repermaiec.weebly.com/,1
https://z55gxbf0bb.execute-api.us-west-2.amazonaws.com/track?curr_track_type=link_click&link_id=W5o4BK2&temp_id=IjI2OTM5NSI_3D&email_id=mailget_email_id_replace&s_id=mailget_s_id_replace&server=replace_smtp_server&type=replace_drip_type%20,1
http://brandtick.com,0
http://kolenostan.com,0
https://nebemedrenes.firebaseapp.com/,1
https://allegro.pl-kategorie8279951362.com,1
http://privacysandboxservices.com,0
http://hit9jo.cn,0
http://natracare.com,0
https://bit.ly/3ZvdCZx,1
http://kitamura.jp,0
https://q-r.to/bfRBlm,1
http://desport.ru,0
http://tremdocorcovado.rio,0
https://bit.ly/4lUfMd7,1
http://viewndow.com,0
http://backinjob.de,0
https://otelcowebmall.weebly.com/,1
https://s.pu.go.id/MTE1/wahyu/?support-hTAZytP0,1
https://newbellluxury.com/only-god/Authentication.php,1
https://q-r.to/bfNGPb,1
https://qrco.de/bfJAm5?vJd=eD5pbjBSU5,1
https://bit.ly/4fZKe3b,1
http://pdfquickviewersblog.live,0
https://qrco.de/bfCNIR,1
http://srth354.shop,0
http://midtownfurnitures.com,0
https://www.intl-c7yule.com/article/it,1
http://smartretail.com.vn,0
http://dev2.solidsolutions.co.uk/assets/mk.htm,1
https://meta-syron-kela-viro.pages.dev/,1
https://2nd2n.com/wp-admin/ams/mxo.html,1
http://bokborsen.se,0
https://www.bannedretro.com/themes/feeds/sharepoint/?e=3DZHJ1YmluQHJocmludGVybmF0aW9uYWwuY29t,1
http://bootstrapadventure.com,0
http://789g8.dev,0
http://dsatji.com,0
http://adultgoods-sale.com,0
http://co.no,0
http://meeplestarter.com.br,0
http://mnogodns.net,0
http://awsdns-cn-00.cn,0
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__X1XViBUMEc2Wk5IOTNUU0U2NjZENkcyMElVM0RQOS4u,1
https://docs.google.com/presentation/d/e/2PACX-1vSPOD_uG9LKh4CoOT12UpjgAAm8gFUyADUg2oyGzKM5MBfMMZgmY7dQqBI6KwXfttJQymN8UnDD9cCF/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://sadshayri.net,0
http://odesli.co/gjnf8c6bfnnnk,1
https://tracking.emails.zixflow.us/tracking/click?d=qcCGjU3K-lyXn1nblA_ZRuTov0dATBivTc9NF8vijB2xaMfi6GfWFKqIgXBPIzTszkz97O7f94lizjuSpixhFmoV9UQRJI74DSzxt2GwlNqq6T1JhnakJ7E8Q1nykdcezrUHo_KqVsrOHkxbkCQ34VI1#redacted@abuse.ionos.com,1
http://winnerspublication.com,0
https://l.ead.me/bfE5vD,1
https://webmailfree3.ukit.me/,1
https://pub-5bd29bb607bd45a4ad53e4bd3c0a7cb3.r2.dev/index.html,1
https://mobile.cisapp.ssfr.fr/,1
http://melbet-kz-1.net,0
http://bild.de,0
http://1ak.ru,0
https://l.ead.me/bfTm3e,1
http://case1000423621661.firebaseapp.com/,1
https://l.ead.me/bfIqXb,1
https://l.ead.me/bfYUeh,1
http://riomeridianhotels.com/,1
https://kutt.it/mX3bQG,1
http://lullabytrust.org.uk,0
https://cumberlandperryrespite.com/xapgujsf/,1
https://qrco.de/bfNZyP,1
http://astratex.sk,0
https://www.abcsubmit.com/view/id_1i4hljp4h_1kkd?utm=abcsubmit,1
https://franceconnectreglement.com/as.php,1
https://docs.google.com/presentation/d/e/2PACX-1vSBcz49gLkUIdOhst_1NzfK-JZPbtvxFbhhI8dVPv0U7FD3MPb5dw11j0-PDNAqBVID04iG1Ucw97Wh/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://bausch.com.sg,0
https://docs.google.com/presentation/d/1HUmbl38ghv-UwmiD19TwSY7uBe3eEklxnmlpZ85QBGQ,1
https://q-r.to/bfJrnX,1
http://escortsboys.com,0
https://docs.google.com/presentation/d/e/2PACX-1vTQSgVTVPpNg5sbZ0UATFCE2wzRMC-dNLp6VfKnhFEt02-gGPD3Fh3m3EQkdytC_-E-SB07Hc55yJo0/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://q-r.to/bfLX1Q,1
https://ur0.jp/Ugaxh,1
http://redinnovacionlocal.org,0
https://bit.ly/3BqUAK7,1
https://docs.google.com/presentation/d/e/2PACX-1vSNEx0WgDxE1URQbkNVkSQJ9JePgJWXNlRBt7FrVNo6AAdOvvivgf3y_X6DT-YHyShr5tAYUyK0tnED/pub?start=false&loop=false&delayms=3000,1
https://sites.google.com/view/provnccas/,1
https://qrco.de/bfJ43Y,1
http://capxw.xyz,0
https://docs.google.com/drawings/d/1G5G4EqEfn5cNipo_a_KPEdePCZ2QpG5S8ua6wLXmPXk/edit,1
http://i0k.cc/1TGVE,1
https://bit.ly/3YSnGeU,1
https://www.elespanol.com/omicrono/software/20220629/cliente-bbva-cuidado-virus-claves-acceso-cuenta/683931629_0.html?utm_source=chatgpt.com,1
https://l.ead.me/Multa-DGT,1
http://wellthapp.com,0
https://pancakeswap-finance-b20.pages.dev/,1
https://q-r.to/bfK6h2,1
https://l.wl.co/l?u=https://qr-codes.io/Zt5yU1,1
http://stclab.com,0
http://perkinscoie.com,0
http://nustars.net,0
http://kareshoma.com,0
http://vksndtc.gov.vn,0
http://yutomobi.com,0
https://mmobxwlple.firebaseapp.com/,1
https://netzero-webmail-104573.weeblysite.com/,1
http://netventure.pl,0
http://ng-1xbet-login.com,0
http://hy0zlp.cn,0
https://docs.google.com/presentation/d/e/2PACX-1vRPALzVnM5U2wRLRShTOxZ9dq87497z1JmIjR0wCf2BuaDGzabS8axSOm_p21wfKyOKnkUPBEZ8qxW5/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://docs.google.com/presentation/d/e/2PACX-1vRxDQ_FJTZD2yxXzPIkr_AOmngpt6J473F8t5P37WLNio9Hq323eKu2u7FmllznIVqJU5I6RrQCbMyI/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://sknt.it,0
https://ant.com.vn/en/session/new?__cf_chl_rt_tk=EGmqbRkhbMza67LWa0ugjL52hcY5bhdZ4ReV6QtG8s0-1740612272-1.0.1.1-S33gIOlUFT5B01nIx3Kh1F4H88Z9u2Vw4g8NicF0tU4,1
https://qrco.de/bfPPyw,1
https://form.123formbuilder.com/5671470,1
http://sedore.de,0
http://medicareadvocacy.org,0
http://neweracap.ph,0
https://hotm.art/Kg7VyVq,1
http://avdbapi.com,0
https://frugaliteblick.lon1.digitaloceanspaces.com/arae,1
https://q-r.to/bfFgEf,1
https://new.express.adobe.com/webpage/IYHMbx5vPqKB1,1
https://docs.google.com/presentation/d/e/2PACX-1vRdzGKK9RRauBzdRD4MYUQPLWP9VdDe-QJUspGzRacFb05tv9OFXwQuvWexbeDRFrahu6r2Z8JqpmKq/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
http://orbitzone36.space,0
http://mosoperetta.ru,0
https://serviceupcss.wpenginepowered.com/mycss/k.html,1
https://docs.google.com/presentation/d/11urIbh1Xi_nW5nZdXMr5aowbSB0zQfVGvxygnW4sF_Q/edit,1
https://pub-89d6260dd73e443b9baea4f56e781f40.r2.dev/newlink.html,1
http://womenslaw.org,0
https://surl.li/mvawyb,1
http://grenoble-em.com,0
http://web2discover.com,0
https://nn5dd0yfca0os-pages-dev.translate.goog/site4.sbisec.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1
https://www3-vpass.dbilm.cn,1
http://premiacaotop.online,0
https://us7.campaign-archive.com/?u=eed2b00d4c76b5d4dd3d80cb0&id=4c0e6f586b,1
http://montgomeryadvertiser.com,0
http://jut.su,0
http://ebbonline.de,0
https://us15.campaign-archive.com/?u=af0e15a1a9772b29002f125ba&id=1f5d35da83,1
http://lastdodo.fr,0
http://sportesalute.eu,0
https://docs.google.com/drawings/d/1t2qfEYG-yv3Sq8WM2YMDZvgykNFK4AkvcfTkY1IAHWo/edit,1
https://nmcbdhf.weebly.com/,1
